"distribution","p","n","estimator","efficiency"
"Uniform(a=0, b=1)",0.64,10,"thd",1.23777041152146
"Triangular(a=0, b=2, c=1)",0.64,10,"thd",1.05557000146202
"Triangular(a=0, b=2, c=0.2)",0.64,10,"thd",1.04468458689653
"Beta(a=2, b=4)",0.64,10,"thd",1.04622132373477
"Beta(a=2, b=10)",0.64,10,"thd",0.957738068912909
"Normal(m=0, sd=1)",0.64,10,"thd",1.07106605661153
"Weibull(scale=1, shape=2)",0.64,10,"thd",1.01887632642275
"Student(df=3)",0.64,10,"thd",0.962782675690545
"Gumbel(loc=0, scale=1)",0.64,10,"thd",0.926704141757722
"Exp(rate=1)",0.64,10,"thd",0.833223429645539
"Cauchy(x0=0, gamma=1)",0.64,10,"thd",0.575890129385951
"Pareto(loc=1, shape=0.5)",0.64,10,"thd",0.0662460941583509
"Pareto(loc=1, shape=2)",0.64,10,"thd",0.645876207035023
"LogNormal(mlog=0, sdlog=1)",0.64,10,"thd",0.731153287026136
"LogNormal(mlog=0, sdlog=2)",0.64,10,"thd",0.464363779189222
"LogNormal(mlog=0, sdlog=3)",0.64,10,"thd",0.230592877318005
"Weibull(shape=0.3)",0.64,10,"thd",0.389624315257941
"Weibull(shape=0.5)",0.64,10,"thd",0.597007867916044
"Frechet(shape=1)",0.64,10,"thd",0.447501087891695
"Frechet(shape=3)",0.64,10,"thd",0.753969650205452
"Uniform(a=0, b=1)",0.64,20,"thd",1.17515082571938
"Triangular(a=0, b=2, c=1)",0.64,20,"thd",1.09194057725644
"Triangular(a=0, b=2, c=0.2)",0.64,20,"thd",1.08932727225086
"Beta(a=2, b=4)",0.64,20,"thd",1.07601890480062
"Beta(a=2, b=10)",0.64,20,"thd",1.0460055121319
"Normal(m=0, sd=1)",0.64,20,"thd",1.0870794071286
"Weibull(scale=1, shape=2)",0.64,20,"thd",1.05506210401079
"Student(df=3)",0.64,20,"thd",1.04412314400808
"Gumbel(loc=0, scale=1)",0.64,20,"thd",1.01866113190499
"Exp(rate=1)",0.64,20,"thd",0.972164761299738
"Cauchy(x0=0, gamma=1)",0.64,20,"thd",0.854580824496509
"Pareto(loc=1, shape=0.5)",0.64,20,"thd",0.474957717589773
"Pareto(loc=1, shape=2)",0.64,20,"thd",0.826625824594144
"LogNormal(mlog=0, sdlog=1)",0.64,20,"thd",0.890530850028215
"LogNormal(mlog=0, sdlog=2)",0.64,20,"thd",0.70009857275516
"LogNormal(mlog=0, sdlog=3)",0.64,20,"thd",0.530944484481099
"Weibull(shape=0.3)",0.64,20,"thd",0.577964870772207
"Weibull(shape=0.5)",0.64,20,"thd",0.783089315309228
"Frechet(shape=1)",0.64,20,"thd",0.716308954499718
"Frechet(shape=3)",0.64,20,"thd",0.913333508140755
"Uniform(a=0, b=1)",0.65,10,"thd",1.27617849901018
"Triangular(a=0, b=2, c=1)",0.65,10,"thd",1.09867949381389
"Triangular(a=0, b=2, c=0.2)",0.65,10,"thd",1.07792956427406
"Beta(a=2, b=4)",0.65,10,"thd",1.05201434072223
"Beta(a=2, b=10)",0.65,10,"thd",0.983598399728584
"Normal(m=0, sd=1)",0.65,10,"thd",1.11971848857158
"Weibull(scale=1, shape=2)",0.65,10,"thd",1.02853325357527
"Student(df=3)",0.65,10,"thd",0.953786371689324
"Gumbel(loc=0, scale=1)",0.65,10,"thd",0.944295298040721
"Exp(rate=1)",0.65,10,"thd",0.870140523530225
"Cauchy(x0=0, gamma=1)",0.65,10,"thd",0.512561111193748
"Pareto(loc=1, shape=0.5)",0.65,10,"thd",0.0401797952373543
"Pareto(loc=1, shape=2)",0.65,10,"thd",0.59836094022078
"LogNormal(mlog=0, sdlog=1)",0.65,10,"thd",0.685081253095537
"LogNormal(mlog=0, sdlog=2)",0.65,10,"thd",0.396520070498798
"LogNormal(mlog=0, sdlog=3)",0.65,10,"thd",0.202180594631741
"Weibull(shape=0.3)",0.65,10,"thd",0.33798412101397
"Weibull(shape=0.5)",0.65,10,"thd",0.575874815519182
"Frechet(shape=1)",0.65,10,"thd",0.367548091597132
"Frechet(shape=3)",0.65,10,"thd",0.737415008810235
"Uniform(a=0, b=1)",0.65,20,"thd",1.16556534086785
"Triangular(a=0, b=2, c=1)",0.65,20,"thd",1.04576917145852
"Triangular(a=0, b=2, c=0.2)",0.65,20,"thd",1.05047650366274
"Beta(a=2, b=4)",0.65,20,"thd",1.04763259423923
"Beta(a=2, b=10)",0.65,20,"thd",1.00538306511606
"Normal(m=0, sd=1)",0.65,20,"thd",1.06868756251165
"Weibull(scale=1, shape=2)",0.65,20,"thd",1.02907224273037
"Student(df=3)",0.65,20,"thd",1.00425553825462
"Gumbel(loc=0, scale=1)",0.65,20,"thd",0.988779815209097
"Exp(rate=1)",0.65,20,"thd",0.928680074812072
"Cauchy(x0=0, gamma=1)",0.65,20,"thd",0.812804105607481
"Pareto(loc=1, shape=0.5)",0.65,20,"thd",0.420520149728465
"Pareto(loc=1, shape=2)",0.65,20,"thd",0.798693975255771
"LogNormal(mlog=0, sdlog=1)",0.65,20,"thd",0.849065238144033
"LogNormal(mlog=0, sdlog=2)",0.65,20,"thd",0.66535769478999
"LogNormal(mlog=0, sdlog=3)",0.65,20,"thd",0.502548439034441
"Weibull(shape=0.3)",0.65,20,"thd",0.557388887055556
"Weibull(shape=0.5)",0.65,20,"thd",0.74363275583921
"Frechet(shape=1)",0.65,20,"thd",0.675320398099347
"Frechet(shape=3)",0.65,20,"thd",0.886741189686784
"Uniform(a=0, b=1)",0.66,10,"thd",1.32772628856913
"Triangular(a=0, b=2, c=1)",0.66,10,"thd",1.14634199402649
"Triangular(a=0, b=2, c=0.2)",0.66,10,"thd",1.12718242406062
"Beta(a=2, b=4)",0.66,10,"thd",1.07996022410692
"Beta(a=2, b=10)",0.66,10,"thd",1.00305965839256
"Normal(m=0, sd=1)",0.66,10,"thd",1.09142194113439
"Weibull(scale=1, shape=2)",0.66,10,"thd",1.04094533841011
"Student(df=3)",0.66,10,"thd",0.943891794644493
"Gumbel(loc=0, scale=1)",0.66,10,"thd",0.934727769305816
"Exp(rate=1)",0.66,10,"thd",0.843629071187958
"Cauchy(x0=0, gamma=1)",0.66,10,"thd",0.422389526097376
"Pareto(loc=1, shape=0.5)",0.66,10,"thd",0.0227161761877131
"Pareto(loc=1, shape=2)",0.66,10,"thd",0.575846320188947
"LogNormal(mlog=0, sdlog=1)",0.66,10,"thd",0.698917117301163
"LogNormal(mlog=0, sdlog=2)",0.66,10,"thd",0.380318379171187
"LogNormal(mlog=0, sdlog=3)",0.66,10,"thd",0.167262250143921
"Weibull(shape=0.3)",0.66,10,"thd",0.297298512072172
"Weibull(shape=0.5)",0.66,10,"thd",0.551465314738132
"Frechet(shape=1)",0.66,10,"thd",0.303486740117547
"Frechet(shape=3)",0.66,10,"thd",0.710786408774823
"Uniform(a=0, b=1)",0.66,20,"thd",1.1536801626705
"Triangular(a=0, b=2, c=1)",0.66,20,"thd",1.0692599899279
"Triangular(a=0, b=2, c=0.2)",0.66,20,"thd",1.05722840410041
"Beta(a=2, b=4)",0.66,20,"thd",1.06029539713516
"Beta(a=2, b=10)",0.66,20,"thd",1.01767290495518
"Normal(m=0, sd=1)",0.66,20,"thd",1.08823166918836
"Weibull(scale=1, shape=2)",0.66,20,"thd",1.01699296191009
"Student(df=3)",0.66,20,"thd",1.0082845906462
"Gumbel(loc=0, scale=1)",0.66,20,"thd",0.978128306647112
"Exp(rate=1)",0.66,20,"thd",0.923598221779029
"Cauchy(x0=0, gamma=1)",0.66,20,"thd",0.777373331723232
"Pareto(loc=1, shape=0.5)",0.66,20,"thd",0.397628676851179
"Pareto(loc=1, shape=2)",0.66,20,"thd",0.787903184803527
"LogNormal(mlog=0, sdlog=1)",0.66,20,"thd",0.840537728848612
"LogNormal(mlog=0, sdlog=2)",0.66,20,"thd",0.655684981006848
"LogNormal(mlog=0, sdlog=3)",0.66,20,"thd",0.5044589051926
"Weibull(shape=0.3)",0.66,20,"thd",0.534917533974814
"Weibull(shape=0.5)",0.66,20,"thd",0.752569382277781
"Frechet(shape=1)",0.66,20,"thd",0.664713044280397
"Frechet(shape=3)",0.66,20,"thd",0.876744449275094
"Uniform(a=0, b=1)",0.67,10,"thd",1.40131805783943
"Triangular(a=0, b=2, c=1)",0.67,10,"thd",1.12041925103628
"Triangular(a=0, b=2, c=0.2)",0.67,10,"thd",1.12924965004969
"Beta(a=2, b=4)",0.67,10,"thd",1.10998192472362
"Beta(a=2, b=10)",0.67,10,"thd",0.997971833824391
"Normal(m=0, sd=1)",0.67,10,"thd",1.12629843623631
"Weibull(scale=1, shape=2)",0.67,10,"thd",1.07841812782385
"Student(df=3)",0.67,10,"thd",0.92299557567712
"Gumbel(loc=0, scale=1)",0.67,10,"thd",0.936787299077428
"Exp(rate=1)",0.67,10,"thd",0.841856874215105
"Cauchy(x0=0, gamma=1)",0.67,10,"thd",0.381503457476659
"Pareto(loc=1, shape=0.5)",0.67,10,"thd",0.0135608115070534
"Pareto(loc=1, shape=2)",0.67,10,"thd",0.530858511670183
"LogNormal(mlog=0, sdlog=1)",0.67,10,"thd",0.634781076981573
"LogNormal(mlog=0, sdlog=2)",0.67,10,"thd",0.339714028948193
"LogNormal(mlog=0, sdlog=3)",0.67,10,"thd",0.126766968677831
"Weibull(shape=0.3)",0.67,10,"thd",0.258031646787857
"Weibull(shape=0.5)",0.67,10,"thd",0.534155385991938
"Frechet(shape=1)",0.67,10,"thd",0.280022553838597
"Frechet(shape=3)",0.67,10,"thd",0.699818540954464
"Uniform(a=0, b=1)",0.67,20,"thd",1.17778053403999
"Triangular(a=0, b=2, c=1)",0.67,20,"thd",1.06986264062609
"Triangular(a=0, b=2, c=0.2)",0.67,20,"thd",1.06240972320331
"Beta(a=2, b=4)",0.67,20,"thd",1.06139513606637
"Beta(a=2, b=10)",0.67,20,"thd",1.00953455870972
"Normal(m=0, sd=1)",0.67,20,"thd",1.09055502225898
"Weibull(scale=1, shape=2)",0.67,20,"thd",1.03299674801664
"Student(df=3)",0.67,20,"thd",0.996886083979346
"Gumbel(loc=0, scale=1)",0.67,20,"thd",0.986959493969471
"Exp(rate=1)",0.67,20,"thd",0.934260890765637
"Cauchy(x0=0, gamma=1)",0.67,20,"thd",0.770175302465557
"Pareto(loc=1, shape=0.5)",0.67,20,"thd",0.415956031895351
"Pareto(loc=1, shape=2)",0.67,20,"thd",0.767328036213222
"LogNormal(mlog=0, sdlog=1)",0.67,20,"thd",0.845658616940344
"LogNormal(mlog=0, sdlog=2)",0.67,20,"thd",0.635235211100712
"LogNormal(mlog=0, sdlog=3)",0.67,20,"thd",0.483128964620355
"Weibull(shape=0.3)",0.67,20,"thd",0.543272369632687
"Weibull(shape=0.5)",0.67,20,"thd",0.75821402703749
"Frechet(shape=1)",0.67,20,"thd",0.660240616477144
"Frechet(shape=3)",0.67,20,"thd",0.867689032804537
"Uniform(a=0, b=1)",0.68,10,"thd",1.34585993829587
"Triangular(a=0, b=2, c=1)",0.68,10,"thd",1.10703101075401
"Triangular(a=0, b=2, c=0.2)",0.68,10,"thd",1.10721717311885
"Beta(a=2, b=4)",0.68,10,"thd",1.05416488281452
"Beta(a=2, b=10)",0.68,10,"thd",0.960946862523343
"Normal(m=0, sd=1)",0.68,10,"thd",1.05001287641495
"Weibull(scale=1, shape=2)",0.68,10,"thd",1.01094671348307
"Student(df=3)",0.68,10,"thd",0.895392102041531
"Gumbel(loc=0, scale=1)",0.68,10,"thd",0.89158383493675
"Exp(rate=1)",0.68,10,"thd",0.80158230177546
"Cauchy(x0=0, gamma=1)",0.68,10,"thd",0.358779150978279
"Pareto(loc=1, shape=0.5)",0.68,10,"thd",0.0297514725672449
"Pareto(loc=1, shape=2)",0.68,10,"thd",0.498403061407077
"LogNormal(mlog=0, sdlog=1)",0.68,10,"thd",0.605344951646351
"LogNormal(mlog=0, sdlog=2)",0.68,10,"thd",0.323367658522858
"LogNormal(mlog=0, sdlog=3)",0.68,10,"thd",0.124022213042227
"Weibull(shape=0.3)",0.68,10,"thd",0.250845224749642
"Weibull(shape=0.5)",0.68,10,"thd",0.483354340571789
"Frechet(shape=1)",0.68,10,"thd",0.270194934624465
"Frechet(shape=3)",0.68,10,"thd",0.646126509675485
"Uniform(a=0, b=1)",0.68,20,"thd",1.24175542754533
"Triangular(a=0, b=2, c=1)",0.68,20,"thd",1.09985317496532
"Triangular(a=0, b=2, c=0.2)",0.68,20,"thd",1.0970858981394
"Beta(a=2, b=4)",0.68,20,"thd",1.0829881641833
"Beta(a=2, b=10)",0.68,20,"thd",1.04866481488666
"Normal(m=0, sd=1)",0.68,20,"thd",1.11462641592641
"Weibull(scale=1, shape=2)",0.68,20,"thd",1.0594268300712
"Student(df=3)",0.68,20,"thd",1.01120219591384
"Gumbel(loc=0, scale=1)",0.68,20,"thd",1.00374350979408
"Exp(rate=1)",0.68,20,"thd",0.936346469405526
"Cauchy(x0=0, gamma=1)",0.68,20,"thd",0.760278339430841
"Pareto(loc=1, shape=0.5)",0.68,20,"thd",0.341222831771143
"Pareto(loc=1, shape=2)",0.68,20,"thd",0.817732014951141
"LogNormal(mlog=0, sdlog=1)",0.68,20,"thd",0.836108305249553
"LogNormal(mlog=0, sdlog=2)",0.68,20,"thd",0.64788354254136
"LogNormal(mlog=0, sdlog=3)",0.68,20,"thd",0.487761581967375
"Weibull(shape=0.3)",0.68,20,"thd",0.521974974366716
"Weibull(shape=0.5)",0.68,20,"thd",0.727769668365526
"Frechet(shape=1)",0.68,20,"thd",0.631927336285566
"Frechet(shape=3)",0.68,20,"thd",0.888860606365725
"Uniform(a=0, b=1)",0.69,10,"thd",1.34808855025626
"Triangular(a=0, b=2, c=1)",0.69,10,"thd",1.09156730780163
"Triangular(a=0, b=2, c=0.2)",0.69,10,"thd",1.05943001918854
"Beta(a=2, b=4)",0.69,10,"thd",1.03577351373547
"Beta(a=2, b=10)",0.69,10,"thd",0.915705472915725
"Normal(m=0, sd=1)",0.69,10,"thd",1.06639498494509
"Weibull(scale=1, shape=2)",0.69,10,"thd",0.991840110653329
"Student(df=3)",0.69,10,"thd",0.850930724433881
"Gumbel(loc=0, scale=1)",0.69,10,"thd",0.853480828689063
"Exp(rate=1)",0.69,10,"thd",0.75051614676958
"Cauchy(x0=0, gamma=1)",0.69,10,"thd",0.301934167925482
"Pareto(loc=1, shape=0.5)",0.69,10,"thd",0.0303094411147437
"Pareto(loc=1, shape=2)",0.69,10,"thd",0.485725526977989
"LogNormal(mlog=0, sdlog=1)",0.69,10,"thd",0.578597963871283
"LogNormal(mlog=0, sdlog=2)",0.69,10,"thd",0.301685652512512
"LogNormal(mlog=0, sdlog=3)",0.69,10,"thd",0.12117473097272
"Weibull(shape=0.3)",0.69,10,"thd",0.241780244241193
"Weibull(shape=0.5)",0.69,10,"thd",0.457623860794809
"Frechet(shape=1)",0.69,10,"thd",0.245707853354773
"Frechet(shape=3)",0.69,10,"thd",0.614767358660324
"Uniform(a=0, b=1)",0.69,20,"thd",1.24463861809124
"Triangular(a=0, b=2, c=1)",0.69,20,"thd",1.09015629202763
"Triangular(a=0, b=2, c=0.2)",0.69,20,"thd",1.10905835688299
"Beta(a=2, b=4)",0.69,20,"thd",1.07364455234547
"Beta(a=2, b=10)",0.69,20,"thd",1.03514340035478
"Normal(m=0, sd=1)",0.69,20,"thd",1.10015198906185
"Weibull(scale=1, shape=2)",0.69,20,"thd",1.0558271741672
"Student(df=3)",0.69,20,"thd",0.992535573798613
"Gumbel(loc=0, scale=1)",0.69,20,"thd",0.979568494762746
"Exp(rate=1)",0.69,20,"thd",0.918507395999595
"Cauchy(x0=0, gamma=1)",0.69,20,"thd",0.705345903937655
"Pareto(loc=1, shape=0.5)",0.69,20,"thd",0.315020769441413
"Pareto(loc=1, shape=2)",0.69,20,"thd",0.729824684825796
"LogNormal(mlog=0, sdlog=1)",0.69,20,"thd",0.827732588710545
"LogNormal(mlog=0, sdlog=2)",0.69,20,"thd",0.596503990460182
"LogNormal(mlog=0, sdlog=3)",0.69,20,"thd",0.401220888060145
"Weibull(shape=0.3)",0.69,20,"thd",0.501379249372425
"Weibull(shape=0.5)",0.69,20,"thd",0.696845023927173
"Frechet(shape=1)",0.69,20,"thd",0.6114332636449
"Frechet(shape=3)",0.69,20,"thd",0.85520716245894
"Uniform(a=0, b=1)",0.7,10,"thd",1.32370634624116
"Triangular(a=0, b=2, c=1)",0.7,10,"thd",1.07290167730587
"Triangular(a=0, b=2, c=0.2)",0.7,10,"thd",1.04357254467037
"Beta(a=2, b=4)",0.7,10,"thd",1.01244319501469
"Beta(a=2, b=10)",0.7,10,"thd",0.877560488750343
"Normal(m=0, sd=1)",0.7,10,"thd",1.03224203537639
"Weibull(scale=1, shape=2)",0.7,10,"thd",0.97902611940702
"Student(df=3)",0.7,10,"thd",0.802379831635724
"Gumbel(loc=0, scale=1)",0.7,10,"thd",0.838889011573429
"Exp(rate=1)",0.7,10,"thd",0.737686436309133
"Cauchy(x0=0, gamma=1)",0.7,10,"thd",0.283927608438036
"Pareto(loc=1, shape=0.5)",0.7,10,"thd",0.0235028333997156
"Pareto(loc=1, shape=2)",0.7,10,"thd",0.474298746377744
"LogNormal(mlog=0, sdlog=1)",0.7,10,"thd",0.560594258532661
"LogNormal(mlog=0, sdlog=2)",0.7,10,"thd",0.285451996750582
"LogNormal(mlog=0, sdlog=3)",0.7,10,"thd",0.130775256516521
"Weibull(shape=0.3)",0.7,10,"thd",0.241551423352279
"Weibull(shape=0.5)",0.7,10,"thd",0.454875156825222
"Frechet(shape=1)",0.7,10,"thd",0.212719962907628
"Frechet(shape=3)",0.7,10,"thd",0.595506080344252
"Uniform(a=0, b=1)",0.7,20,"thd",1.20643808615389
"Triangular(a=0, b=2, c=1)",0.7,20,"thd",1.05860812016942
"Triangular(a=0, b=2, c=0.2)",0.7,20,"thd",1.08092428655429
"Beta(a=2, b=4)",0.7,20,"thd",1.04896362045957
"Beta(a=2, b=10)",0.7,20,"thd",0.995484661107068
"Normal(m=0, sd=1)",0.7,20,"thd",1.04982213409877
"Weibull(scale=1, shape=2)",0.7,20,"thd",1.00099032629522
"Student(df=3)",0.7,20,"thd",0.958209503673699
"Gumbel(loc=0, scale=1)",0.7,20,"thd",0.950254099647335
"Exp(rate=1)",0.7,20,"thd",0.882275671884394
"Cauchy(x0=0, gamma=1)",0.7,20,"thd",0.664545773958848
"Pareto(loc=1, shape=0.5)",0.7,20,"thd",0.241282881487288
"Pareto(loc=1, shape=2)",0.7,20,"thd",0.727602886058572
"LogNormal(mlog=0, sdlog=1)",0.7,20,"thd",0.785881716668546
"LogNormal(mlog=0, sdlog=2)",0.7,20,"thd",0.555529898049734
"LogNormal(mlog=0, sdlog=3)",0.7,20,"thd",0.390030607008315
"Weibull(shape=0.3)",0.7,20,"thd",0.457543633070252
"Weibull(shape=0.5)",0.7,20,"thd",0.678238430089092
"Frechet(shape=1)",0.7,20,"thd",0.554255079000723
"Frechet(shape=3)",0.7,20,"thd",0.80939331353825
"Uniform(a=0, b=1)",0.71,10,"thd",1.34041854803093
"Triangular(a=0, b=2, c=1)",0.71,10,"thd",1.07324895817082
"Triangular(a=0, b=2, c=0.2)",0.71,10,"thd",1.03832013541619
"Beta(a=2, b=4)",0.71,10,"thd",0.991561718821304
"Beta(a=2, b=10)",0.71,10,"thd",0.887663306027959
"Normal(m=0, sd=1)",0.71,10,"thd",1.02819150637443
"Weibull(scale=1, shape=2)",0.71,10,"thd",0.947989654709236
"Student(df=3)",0.71,10,"thd",0.785521967230651
"Gumbel(loc=0, scale=1)",0.71,10,"thd",0.812315262170497
"Exp(rate=1)",0.71,10,"thd",0.720859712550998
"Cauchy(x0=0, gamma=1)",0.71,10,"thd",0.276324152803598
"Pareto(loc=1, shape=0.5)",0.71,10,"thd",0.0196221422956489
"Pareto(loc=1, shape=2)",0.71,10,"thd",0.426969072269605
"LogNormal(mlog=0, sdlog=1)",0.71,10,"thd",0.531432094552441
"LogNormal(mlog=0, sdlog=2)",0.71,10,"thd",0.293932538966023
"LogNormal(mlog=0, sdlog=3)",0.71,10,"thd",0.121829454993345
"Weibull(shape=0.3)",0.71,10,"thd",0.224853342628947
"Weibull(shape=0.5)",0.71,10,"thd",0.435861125864942
"Frechet(shape=1)",0.71,10,"thd",0.243072931001038
"Frechet(shape=3)",0.71,10,"thd",0.597109368322635
"Uniform(a=0, b=1)",0.71,20,"thd",1.21484590949722
"Triangular(a=0, b=2, c=1)",0.71,20,"thd",1.05487627969815
"Triangular(a=0, b=2, c=0.2)",0.71,20,"thd",1.06753802497317
"Beta(a=2, b=4)",0.71,20,"thd",1.04429645250431
"Beta(a=2, b=10)",0.71,20,"thd",0.976654267812338
"Normal(m=0, sd=1)",0.71,20,"thd",1.06046176620667
"Weibull(scale=1, shape=2)",0.71,20,"thd",1.00445724585966
"Student(df=3)",0.71,20,"thd",0.926559050903709
"Gumbel(loc=0, scale=1)",0.71,20,"thd",0.937332300609742
"Exp(rate=1)",0.71,20,"thd",0.865236082059294
"Cauchy(x0=0, gamma=1)",0.71,20,"thd",0.644106109119095
"Pareto(loc=1, shape=0.5)",0.71,20,"thd",0.265829125141588
"Pareto(loc=1, shape=2)",0.71,20,"thd",0.690026419565967
"LogNormal(mlog=0, sdlog=1)",0.71,20,"thd",0.762355828842008
"LogNormal(mlog=0, sdlog=2)",0.71,20,"thd",0.55124994178853
"LogNormal(mlog=0, sdlog=3)",0.71,20,"thd",0.376796696258404
"Weibull(shape=0.3)",0.71,20,"thd",0.445474137595104
"Weibull(shape=0.5)",0.71,20,"thd",0.648778990886213
"Frechet(shape=1)",0.71,20,"thd",0.548694497118374
"Frechet(shape=3)",0.71,20,"thd",0.805504502289332
"Uniform(a=0, b=1)",0.72,10,"thd",1.36924600314338
"Triangular(a=0, b=2, c=1)",0.72,10,"thd",1.07572742883292
"Triangular(a=0, b=2, c=0.2)",0.72,10,"thd",1.03244219738386
"Beta(a=2, b=4)",0.72,10,"thd",0.979208874496686
"Beta(a=2, b=10)",0.72,10,"thd",0.870976101170839
"Normal(m=0, sd=1)",0.72,10,"thd",1.01520871248681
"Weibull(scale=1, shape=2)",0.72,10,"thd",0.922449796246834
"Student(df=3)",0.72,10,"thd",0.772898062602335
"Gumbel(loc=0, scale=1)",0.72,10,"thd",0.810296938533749
"Exp(rate=1)",0.72,10,"thd",0.706563947130493
"Cauchy(x0=0, gamma=1)",0.72,10,"thd",0.218950965074783
"Pareto(loc=1, shape=0.5)",0.72,10,"thd",0.000413887031280161
"Pareto(loc=1, shape=2)",0.72,10,"thd",0.422054325829214
"LogNormal(mlog=0, sdlog=1)",0.72,10,"thd",0.531361828677439
"LogNormal(mlog=0, sdlog=2)",0.72,10,"thd",0.282077346010386
"LogNormal(mlog=0, sdlog=3)",0.72,10,"thd",0.120984950044741
"Weibull(shape=0.3)",0.72,10,"thd",0.254824365967874
"Weibull(shape=0.5)",0.72,10,"thd",0.422600650768218
"Frechet(shape=1)",0.72,10,"thd",0.171202829574591
"Frechet(shape=3)",0.72,10,"thd",0.568531896476195
"Uniform(a=0, b=1)",0.72,20,"thd",1.26403580506424
"Triangular(a=0, b=2, c=1)",0.72,20,"thd",1.09494628547082
"Triangular(a=0, b=2, c=0.2)",0.72,20,"thd",1.06820936470804
"Beta(a=2, b=4)",0.72,20,"thd",1.04529149254183
"Beta(a=2, b=10)",0.72,20,"thd",0.992958947067068
"Normal(m=0, sd=1)",0.72,20,"thd",1.0524269595881
"Weibull(scale=1, shape=2)",0.72,20,"thd",1.02009603579238
"Student(df=3)",0.72,20,"thd",0.93722912969163
"Gumbel(loc=0, scale=1)",0.72,20,"thd",0.971554218585787
"Exp(rate=1)",0.72,20,"thd",0.875276524257178
"Cauchy(x0=0, gamma=1)",0.72,20,"thd",0.628269471819988
"Pareto(loc=1, shape=0.5)",0.72,20,"thd",0.209362918007411
"Pareto(loc=1, shape=2)",0.72,20,"thd",0.706625665226207
"LogNormal(mlog=0, sdlog=1)",0.72,20,"thd",0.762389257149879
"LogNormal(mlog=0, sdlog=2)",0.72,20,"thd",0.543649313633825
"LogNormal(mlog=0, sdlog=3)",0.72,20,"thd",0.36417395813404
"Weibull(shape=0.3)",0.72,20,"thd",0.435917830804204
"Weibull(shape=0.5)",0.72,20,"thd",0.652153994031533
"Frechet(shape=1)",0.72,20,"thd",0.534920641796702
"Frechet(shape=3)",0.72,20,"thd",0.795828589817172
"Uniform(a=0, b=1)",0.73,10,"thd",1.38766975052192
"Triangular(a=0, b=2, c=1)",0.73,10,"thd",1.08344685304461
"Triangular(a=0, b=2, c=0.2)",0.73,10,"thd",1.05787819669796
"Beta(a=2, b=4)",0.73,10,"thd",0.987726322880912
"Beta(a=2, b=10)",0.73,10,"thd",0.865078019714953
"Normal(m=0, sd=1)",0.73,10,"thd",1.00898069137325
"Weibull(scale=1, shape=2)",0.73,10,"thd",0.9171415710822
"Student(df=3)",0.73,10,"thd",0.728241925595516
"Gumbel(loc=0, scale=1)",0.73,10,"thd",0.770450047780095
"Exp(rate=1)",0.73,10,"thd",0.697449418457635
"Cauchy(x0=0, gamma=1)",0.73,10,"thd",0.0937255732301427
"Pareto(loc=1, shape=0.5)",0.73,10,"thd",5.01191635334562e-06
"Pareto(loc=1, shape=2)",0.73,10,"thd",0.358599675287406
"LogNormal(mlog=0, sdlog=1)",0.73,10,"thd",0.515467941371375
"LogNormal(mlog=0, sdlog=2)",0.73,10,"thd",0.211475407020816
"LogNormal(mlog=0, sdlog=3)",0.73,10,"thd",0.0385431563579485
"Weibull(shape=0.3)",0.73,10,"thd",0.184299195210189
"Weibull(shape=0.5)",0.73,10,"thd",0.404692408480912
"Frechet(shape=1)",0.73,10,"thd",0.0722795824891177
"Frechet(shape=3)",0.73,10,"thd",0.517073642419139
"Uniform(a=0, b=1)",0.73,20,"thd",1.29714913948302
"Triangular(a=0, b=2, c=1)",0.73,20,"thd",1.12335801968476
"Triangular(a=0, b=2, c=0.2)",0.73,20,"thd",1.09431256181434
"Beta(a=2, b=4)",0.73,20,"thd",1.0971004903974
"Beta(a=2, b=10)",0.73,20,"thd",1.00039083213933
"Normal(m=0, sd=1)",0.73,20,"thd",1.1077194654246
"Weibull(scale=1, shape=2)",0.73,20,"thd",1.04406483697071
"Student(df=3)",0.73,20,"thd",0.92843336013006
"Gumbel(loc=0, scale=1)",0.73,20,"thd",0.93945595712923
"Exp(rate=1)",0.73,20,"thd",0.906234234822565
"Cauchy(x0=0, gamma=1)",0.73,20,"thd",0.573430551609049
"Pareto(loc=1, shape=0.5)",0.73,20,"thd",0.187033463851293
"Pareto(loc=1, shape=2)",0.73,20,"thd",0.693390888695902
"LogNormal(mlog=0, sdlog=1)",0.73,20,"thd",0.768905228303599
"LogNormal(mlog=0, sdlog=2)",0.73,20,"thd",0.527866756709337
"LogNormal(mlog=0, sdlog=3)",0.73,20,"thd",0.315967792961957
"Weibull(shape=0.3)",0.73,20,"thd",0.408821857024675
"Weibull(shape=0.5)",0.73,20,"thd",0.667290180498849
"Frechet(shape=1)",0.73,20,"thd",0.498726820743018
"Frechet(shape=3)",0.73,20,"thd",0.777714055642766
"Uniform(a=0, b=1)",0.74,10,"thd",1.44703513678118
"Triangular(a=0, b=2, c=1)",0.74,10,"thd",1.08072201244336
"Triangular(a=0, b=2, c=0.2)",0.74,10,"thd",1.07076907017048
"Beta(a=2, b=4)",0.74,10,"thd",1.01209699237674
"Beta(a=2, b=10)",0.74,10,"thd",0.866725873542513
"Normal(m=0, sd=1)",0.74,10,"thd",0.994819889770803
"Weibull(scale=1, shape=2)",0.74,10,"thd",0.92035334505526
"Student(df=3)",0.74,10,"thd",0.671936233574684
"Gumbel(loc=0, scale=1)",0.74,10,"thd",0.778706353904309
